tar_area,tar_layer,tar_pop,src_area,src_layer,src_pop,syn_num,w,w_sd
caudalanteriorcingulate,V,E,medialorbitofrontal,II/III,E,0,16.448836593433423,1.6448836593433425
caudalanteriorcingulate,V,E,medialorbitofrontal,II/III,I,0,-82.24418296716713,8.224418296716713
caudalanteriorcingulate,V,E,medialorbitofrontal,IV,E,0,16.448836593433423,1.6448836593433425
caudalanteriorcingulate,V,E,medialorbitofrontal,IV,I,0,-82.24418296716713,8.224418296716713
caudalanteriorcingulate,V,E,medialorbitofrontal,V,E,0,16.448836593433423,1.6448836593433425
caudalanteriorcingulate,V,E,medialorbitofrontal,V,I,0,-82.24418296716713,8.224418296716713
caudalanteriorcingulate,V,E,medialorbitofrontal,VI,E,0,16.448836593433423,1.6448836593433425
caudalanteriorcingulate,V,E,medialorbitofrontal,VI,I,0,-82.24418296716713,8.224418296716713
caudalanteriorcingulate,V,E,middletemporal,II/III,E,0,16.448836593433423,1.6448836593433425
caudalanteriorcingulate,V,E,middletemporal,II/III,I,0,-82.24418296716713,8.224418296716713
caudalanteriorcingulate,V,E,middletemporal,IV,E,0,16.448836593433423,1.6448836593433425
caudalanteriorcingulate,V,E,middletemporal,IV,I,0,-82.24418296716713,8.224418296716713
caudalanteriorcingulate,V,E,middletemporal,V,E,0,16.448836593433423,1.6448836593433425
caudalanteriorcingulate,V,E,middletemporal,V,I,0,-82.24418296716713,8.224418296716713
caudalanteriorcingulate,V,E,middletemporal,VI,E,0,16.448836593433423,1.6448836593433425
caudalanteriorcingulate,V,E,middletemporal,VI,I,0,-82.24418296716713,8.224418296716713
caudalanteriorcingulate,V,E,paracentral,II/III,E,0,16.448836593433423,1.6448836593433425
caudalanteriorcingulate,V,E,paracentral,II/III,I,0,-82.24418296716713,8.224418296716713
caudalanteriorcingulate,V,E,paracentral,IV,E,0,16.448836593433423,1.6448836593433425
caudalanteriorcingulate,V,E,paracentral,IV,I,0,-82.24418296716713,8.224418296716713
caudalanteriorcingulate,V,E,paracentral,V,E,0,16.448836593433423,1.6448836593433425
caudalanteriorcingulate,V,E,paracentral,V,I,0,-82.24418296716713,8.224418296716713
caudalanteriorcingulate,V,E,paracentral,VI,E,0,16.448836593433423,1.6448836593433425
caudalanteriorcingulate,V,E,paracentral,VI,I,0,-82.24418296716713,8.224418296716713
caudalanteriorcingulate,V,E,parahippocampal,II/III,E,0,16.448836593433423,1.6448836593433425
caudalanteriorcingulate,V,E,parahippocampal,II/III,I,0,-82.24418296716713,8.224418296716713
caudalanteriorcingulate,V,E,parahippocampal,IV,E,0,16.448836593433423,1.6448836593433425
caudalanteriorcingulate,V,E,parahippocampal,IV,I,0,-82.24418296716713,8.224418296716713
caudalanteriorcingulate,V,E,parahippocampal,V,E,0,16.448836593433423,1.6448836593433425
caudalanteriorcingulate,V,E,parahippocampal,V,I,0,-82.24418296716713,8.224418296716713
caudalanteriorcingulate,V,E,parahippocampal,VI,E,0,16.448836593433423,1.6448836593433425
caudalanteriorcingulate,V,E,parahippocampal,VI,I,0,-82.24418296716713,8.224418296716713
caudalanteriorcingulate,V,E,parsopercularis,II/III,E,0,16.448836593433423,1.6448836593433425
caudalanteriorcingulate,V,E,parsopercularis,II/III,I,0,-82.24418296716713,8.224418296716713
caudalanteriorcingulate,V,E,parsopercularis,IV,E,0,16.448836593433423,1.6448836593433425
caudalanteriorcingulate,V,E,parsopercularis,IV,I,0,-82.24418296716713,8.224418296716713
caudalanteriorcingulate,V,E,parsopercularis,V,E,0,16.448836593433423,1.6448836593433425
caudalanteriorcingulate,V,E,parsopercularis,V,I,0,-82.24418296716713,8.224418296716713
caudalanteriorcingulate,V,E,parsopercularis,VI,E,0,16.448836593433423,1.6448836593433425
caudalanteriorcingulate,V,E,parsopercularis,VI,I,0,-82.24418296716713,8.224418296716713
caudalanteriorcingulate,V,E,parsorbitalis,II/III,E,0,16.448836593433423,1.6448836593433425
caudalanteriorcingulate,V,E,parsorbitalis,II/III,I,0,-82.24418296716713,8.224418296716713
caudalanteriorcingulate,V,E,parsorbitalis,IV,E,0,16.448836593433423,1.6448836593433425
caudalanteriorcingulate,V,E,parsorbitalis,IV,I,0,-82.24418296716713,8.224418296716713
caudalanteriorcingulate,V,E,parsorbitalis,V,E,0,16.448836593433423,1.6448836593433425
caudalanteriorcingulate,V,E,parsorbitalis,V,I,0,-82.24418296716713,8.224418296716713
caudalanteriorcingulate,V,E,parsorbitalis,VI,E,0,16.448836593433423,1.6448836593433425
caudalanteriorcingulate,V,E,parsorbitalis,VI,I,0,-82.24418296716713,8.224418296716713
caudalanteriorcingulate,V,E,parstriangularis,II/III,E,0,16.448836593433423,1.6448836593433425
caudalanteriorcingulate,V,E,parstriangularis,II/III,I,0,-82.24418296716713,8.224418296716713
caudalanteriorcingulate,V,E,parstriangularis,IV,E,0,16.448836593433423,1.6448836593433425
caudalanteriorcingulate,V,E,parstriangularis,IV,I,0,-82.24418296716713,8.224418296716713
caudalanteriorcingulate,V,E,parstriangularis,V,E,0,16.448836593433423,1.6448836593433425
caudalanteriorcingulate,V,E,parstriangularis,V,I,0,-82.24418296716713,8.224418296716713
caudalanteriorcingulate,V,E,parstriangularis,VI,E,0,16.448836593433423,1.6448836593433425
caudalanteriorcingulate,V,E,parstriangularis,VI,I,0,-82.24418296716713,8.224418296716713
caudalanteriorcingulate,V,E,pericalcarine,II/III,E,0,16.448836593433423,1.6448836593433425
caudalanteriorcingulate,V,E,pericalcarine,II/III,I,0,-82.24418296716713,8.224418296716713
caudalanteriorcingulate,V,E,pericalcarine,IV,E,0,16.448836593433423,1.6448836593433425
caudalanteriorcingulate,V,E,pericalcarine,IV,I,0,-82.24418296716713,8.224418296716713
caudalanteriorcingulate,V,E,pericalcarine,V,E,0,16.448836593433423,1.6448836593433425
caudalanteriorcingulate,V,E,pericalcarine,V,I,0,-82.24418296716713,8.224418296716713
caudalanteriorcingulate,V,E,pericalcarine,VI,E,0,16.448836593433423,1.6448836593433425
caudalanteriorcingulate,V,E,pericalcarine,VI,I,0,-82.24418296716713,8.224418296716713
caudalanteriorcingulate,V,E,postcentral,II/III,E,0,16.448836593433423,1.6448836593433425
caudalanteriorcingulate,V,E,postcentral,II/III,I,0,-82.24418296716713,8.224418296716713
caudalanteriorcingulate,V,E,postcentral,IV,E,0,16.448836593433423,1.6448836593433425
caudalanteriorcingulate,V,E,postcentral,IV,I,0,-82.24418296716713,8.224418296716713
caudalanteriorcingulate,V,E,postcentral,V,E,0,16.448836593433423,1.6448836593433425
caudalanteriorcingulate,V,E,postcentral,V,I,0,-82.24418296716713,8.224418296716713
caudalanteriorcingulate,V,E,postcentral,VI,E,0,16.448836593433423,1.6448836593433425
caudalanteriorcingulate,V,E,postcentral,VI,I,0,-82.24418296716713,8.224418296716713
caudalanteriorcingulate,V,E,posteriorcingulate,II/III,E,284178,16.448836593433423,1.6448836593433425
caudalanteriorcingulate,V,E,posteriorcingulate,II/III,I,0,-82.24418296716713,8.224418296716713
caudalanteriorcingulate,V,E,posteriorcingulate,IV,E,0,16.448836593433423,1.6448836593433425
caudalanteriorcingulate,V,E,posteriorcingulate,IV,I,0,-82.24418296716713,8.224418296716713
caudalanteriorcingulate,V,E,posteriorcingulate,V,E,48719,16.448836593433423,1.6448836593433425
caudalanteriorcingulate,V,E,posteriorcingulate,V,I,0,-82.24418296716713,8.224418296716713
caudalanteriorcingulate,V,E,posteriorcingulate,VI,E,62533,16.448836593433423,1.6448836593433425
caudalanteriorcingulate,V,E,posteriorcingulate,VI,I,0,-82.24418296716713,8.224418296716713
caudalanteriorcingulate,V,E,precentral,II/III,E,0,16.448836593433423,1.6448836593433425
caudalanteriorcingulate,V,E,precentral,II/III,I,0,-82.24418296716713,8.224418296716713
caudalanteriorcingulate,V,E,precentral,IV,E,0,16.448836593433423,1.6448836593433425
caudalanteriorcingulate,V,E,precentral,IV,I,0,-82.24418296716713,8.224418296716713
caudalanteriorcingulate,V,E,precentral,V,E,0,16.448836593433423,1.6448836593433425
caudalanteriorcingulate,V,E,precentral,V,I,0,-82.24418296716713,8.224418296716713
caudalanteriorcingulate,V,E,precentral,VI,E,0,16.448836593433423,1.6448836593433425
caudalanteriorcingulate,V,E,precentral,VI,I,0,-82.24418296716713,8.224418296716713
caudalanteriorcingulate,V,E,precuneus,II/III,E,149963,16.448836593433423,1.6448836593433425
caudalanteriorcingulate,V,E,precuneus,II/III,I,0,-82.24418296716713,8.224418296716713
caudalanteriorcingulate,V,E,precuneus,IV,E,0,16.448836593433423,1.6448836593433425
caudalanteriorcingulate,V,E,precuneus,IV,I,0,-82.24418296716713,8.224418296716713
caudalanteriorcingulate,V,E,precuneus,V,E,21960,16.448836593433423,1.6448836593433425
caudalanteriorcingulate,V,E,precuneus,V,I,0,-82.24418296716713,8.224418296716713
caudalanteriorcingulate,V,E,precuneus,VI,E,36319,16.448836593433423,1.6448836593433425
caudalanteriorcingulate,V,E,precuneus,VI,I,0,-82.24418296716713,8.224418296716713
caudalanteriorcingulate,V,E,rostralanteriorcingulate,II/III,E,3217370,16.448836593433423,1.6448836593433425
caudalanteriorcingulate,V,E,rostralanteriorcingulate,II/III,I,0,-82.24418296716713,8.224418296716713
caudalanteriorcingulate,V,E,rostralanteriorcingulate,IV,E,0,16.448836593433423,1.6448836593433425
caudalanteriorcingulate,V,E,rostralanteriorcingulate,IV,I,0,-82.24418296716713,8.224418296716713
caudalanteriorcingulate,V,E,rostralanteriorcingulate,V,E,1620775,16.448836593433423,1.6448836593433425
caudalanteriorcingulate,V,E,rostralanteriorcingulate,V,I,0,-82.24418296716713,8.224418296716713
caudalanteriorcingulate,V,E,rostralanteriorcingulate,VI,E,2480822,16.448836593433423,1.6448836593433425
caudalanteriorcingulate,V,E,rostralanteriorcingulate,VI,I,0,-82.24418296716713,8.224418296716713
caudalanteriorcingulate,V,E,rostralmiddlefrontal,II/III,E,0,16.448836593433423,1.6448836593433425
caudalanteriorcingulate,V,E,rostralmiddlefrontal,II/III,I,0,-82.24418296716713,8.224418296716713
caudalanteriorcingulate,V,E,rostralmiddlefrontal,IV,E,0,16.448836593433423,1.6448836593433425
caudalanteriorcingulate,V,E,rostralmiddlefrontal,IV,I,0,-82.24418296716713,8.224418296716713
caudalanteriorcingulate,V,E,rostralmiddlefrontal,V,E,0,16.448836593433423,1.6448836593433425
caudalanteriorcingulate,V,E,rostralmiddlefrontal,V,I,0,-82.24418296716713,8.224418296716713
caudalanteriorcingulate,V,E,rostralmiddlefrontal,VI,E,0,16.448836593433423,1.6448836593433425
caudalanteriorcingulate,V,E,rostralmiddlefrontal,VI,I,0,-82.24418296716713,8.224418296716713
caudalanteriorcingulate,V,E,superiorfrontal,II/III,E,4236955,16.448836593433423,1.6448836593433425
caudalanteriorcingulate,V,E,superiorfrontal,II/III,I,0,-82.24418296716713,8.224418296716713
caudalanteriorcingulate,V,E,superiorfrontal,IV,E,0,16.448836593433423,1.6448836593433425
caudalanteriorcingulate,V,E,superiorfrontal,IV,I,0,-82.24418296716713,8.224418296716713
caudalanteriorcingulate,V,E,superiorfrontal,V,E,1270379,16.448836593433423,1.6448836593433425
caudalanteriorcingulate,V,E,superiorfrontal,V,I,0,-82.24418296716713,8.224418296716713
caudalanteriorcingulate,V,E,superiorfrontal,VI,E,2205233,16.448836593433423,1.6448836593433425
caudalanteriorcingulate,V,E,superiorfrontal,VI,I,0,-82.24418296716713,8.224418296716713
caudalanteriorcingulate,V,E,superiorparietal,II/III,E,0,16.448836593433423,1.6448836593433425
caudalanteriorcingulate,V,E,superiorparietal,II/III,I,0,-82.24418296716713,8.224418296716713
caudalanteriorcingulate,V,E,superiorparietal,IV,E,0,16.448836593433423,1.6448836593433425
caudalanteriorcingulate,V,E,superiorparietal,IV,I,0,-82.24418296716713,8.224418296716713
caudalanteriorcingulate,V,E,superiorparietal,V,E,0,16.448836593433423,1.6448836593433425
caudalanteriorcingulate,V,E,superiorparietal,V,I,0,-82.24418296716713,8.224418296716713
caudalanteriorcingulate,V,E,superiorparietal,VI,E,0,16.448836593433423,1.6448836593433425
caudalanteriorcingulate,V,E,superiorparietal,VI,I,0,-82.24418296716713,8.224418296716713
caudalanteriorcingulate,V,E,superiortemporal,II/III,E,0,16.448836593433423,1.6448836593433425
caudalanteriorcingulate,V,E,superiortemporal,II/III,I,0,-82.24418296716713,8.224418296716713
caudalanteriorcingulate,V,E,superiortemporal,IV,E,0,16.448836593433423,1.6448836593433425
caudalanteriorcingulate,V,E,superiortemporal,IV,I,0,-82.24418296716713,8.224418296716713
caudalanteriorcingulate,V,E,superiortemporal,V,E,0,16.448836593433423,1.6448836593433425
caudalanteriorcingulate,V,E,superiortemporal,V,I,0,-82.24418296716713,8.224418296716713
caudalanteriorcingulate,V,E,superiortemporal,VI,E,0,16.448836593433423,1.6448836593433425
caudalanteriorcingulate,V,E,superiortemporal,VI,I,0,-82.24418296716713,8.224418296716713
caudalanteriorcingulate,V,E,supramarginal,II/III,E,0,16.448836593433423,1.6448836593433425
caudalanteriorcingulate,V,E,supramarginal,II/III,I,0,-82.24418296716713,8.224418296716713
caudalanteriorcingulate,V,E,supramarginal,IV,E,0,16.448836593433423,1.6448836593433425
caudalanteriorcingulate,V,E,supramarginal,IV,I,0,-82.24418296716713,8.224418296716713
caudalanteriorcingulate,V,E,supramarginal,V,E,0,16.448836593433423,1.6448836593433425
caudalanteriorcingulate,V,E,supramarginal,V,I,0,-82.24418296716713,8.224418296716713
caudalanteriorcingulate,V,E,supramarginal,VI,E,0,16.448836593433423,1.6448836593433425
caudalanteriorcingulate,V,E,supramarginal,VI,I,0,-82.24418296716713,8.224418296716713
caudalanteriorcingulate,V,E,temporalpole,II/III,E,0,16.448836593433423,1.6448836593433425
caudalanteriorcingulate,V,E,temporalpole,II/III,I,0,-82.24418296716713,8.224418296716713
caudalanteriorcingulate,V,E,temporalpole,IV,E,0,16.448836593433423,1.6448836593433425
caudalanteriorcingulate,V,E,temporalpole,IV,I,0,-82.24418296716713,8.224418296716713
caudalanteriorcingulate,V,E,temporalpole,V,E,0,16.448836593433423,1.6448836593433425
caudalanteriorcingulate,V,E,temporalpole,V,I,0,-82.24418296716713,8.224418296716713
caudalanteriorcingulate,V,E,temporalpole,VI,E,0,16.448836593433423,1.6448836593433425
caudalanteriorcingulate,V,E,temporalpole,VI,I,0,-82.24418296716713,8.224418296716713
caudalanteriorcingulate,V,E,transversetemporal,II/III,E,0,16.448836593433423,1.6448836593433425
caudalanteriorcingulate,V,E,transversetemporal,II/III,I,0,-82.24418296716713,8.224418296716713
caudalanteriorcingulate,V,E,transversetemporal,IV,E,0,16.448836593433423,1.6448836593433425
caudalanteriorcingulate,V,E,transversetemporal,IV,I,0,-82.24418296716713,8.224418296716713
caudalanteriorcingulate,V,E,transversetemporal,V,E,0,16.448836593433423,1.6448836593433425
caudalanteriorcingulate,V,E,transversetemporal,V,I,0,-82.24418296716713,8.224418296716713
caudalanteriorcingulate,V,E,transversetemporal,VI,E,0,16.448836593433423,1.6448836593433425
caudalanteriorcingulate,V,E,transversetemporal,VI,I,0,-82.24418296716713,8.224418296716713
caudalanteriorcingulate,V,I,bankssts,II/III,E,0,14.953487812212206,1.4953487812212207
caudalanteriorcingulate,V,I,bankssts,II/III,I,0,-37.38371953053052,3.7383719530530524
caudalanteriorcingulate,V,I,bankssts,IV,E,0,14.953487812212206,1.4953487812212207
caudalanteriorcingulate,V,I,bankssts,IV,I,0,-37.38371953053052,3.7383719530530524
caudalanteriorcingulate,V,I,bankssts,V,E,0,14.953487812212206,1.4953487812212207
caudalanteriorcingulate,V,I,bankssts,V,I,0,-37.38371953053052,3.7383719530530524
caudalanteriorcingulate,V,I,bankssts,VI,E,0,14.953487812212206,1.4953487812212207
caudalanteriorcingulate,V,I,bankssts,VI,I,0,-37.38371953053052,3.7383719530530524
caudalanteriorcingulate,V,I,caudalanteriorcingulate,II/III,E,12422561,7.476743906106103,0.7476743906106104
caudalanteriorcingulate,V,I,caudalanteriorcingulate,II/III,I,3236243,-37.38371953053052,3.7383719530530524
caudalanteriorcingulate,V,I,caudalanteriorcingulate,IV,E,0,7.476743906106103,0.7476743906106104
caudalanteriorcingulate,V,I,caudalanteriorcingulate,IV,I,0,-37.38371953053052,3.7383719530530524
caudalanteriorcingulate,V,I,caudalanteriorcingulate,V,E,12370827,7.476743906106103,0.7476743906106104
caudalanteriorcingulate,V,I,caudalanteriorcingulate,V,I,21402887,-37.38371953053052,3.7383719530530524
caudalanteriorcingulate,V,I,caudalanteriorcingulate,VI,E,2643139,7.476743906106103,0.7476743906106104
caudalanteriorcingulate,V,I,caudalanteriorcingulate,VI,I,0,-37.38371953053052,3.7383719530530524
caudalanteriorcingulate,V,I,caudalmiddlefrontal,II/III,E,0,14.953487812212206,1.4953487812212207
caudalanteriorcingulate,V,I,caudalmiddlefrontal,II/III,I,0,-37.38371953053052,3.7383719530530524
caudalanteriorcingulate,V,I,caudalmiddlefrontal,IV,E,0,14.953487812212206,1.4953487812212207
caudalanteriorcingulate,V,I,caudalmiddlefrontal,IV,I,0,-37.38371953053052,3.7383719530530524
caudalanteriorcingulate,V,I,caudalmiddlefrontal,V,E,0,14.953487812212206,1.4953487812212207
caudalanteriorcingulate,V,I,caudalmiddlefrontal,V,I,0,-37.38371953053052,3.7383719530530524
caudalanteriorcingulate,V,I,caudalmiddlefrontal,VI,E,0,14.953487812212206,1.4953487812212207
caudalanteriorcingulate,V,I,caudalmiddlefrontal,VI,I,0,-37.38371953053052,3.7383719530530524
caudalanteriorcingulate,V,I,cuneus,II/III,E,0,14.953487812212206,1.4953487812212207
caudalanteriorcingulate,V,I,cuneus,II/III,I,0,-37.38371953053052,3.7383719530530524
caudalanteriorcingulate,V,I,cuneus,IV,E,0,14.953487812212206,1.4953487812212207
caudalanteriorcingulate,V,I,cuneus,IV,I,0,-37.38371953053052,3.7383719530530524
caudalanteriorcingulate,V,I,cuneus,V,E,0,14.953487812212206,1.4953487812212207
caudalanteriorcingulate,V,I,cuneus,V,I,0,-37.38371953053052,3.7383719530530524
caudalanteriorcingulate,V,I,cuneus,VI,E,0,14.953487812212206,1.4953487812212207
caudalanteriorcingulate,V,I,cuneus,VI,I,0,-37.38371953053052,3.7383719530530524
caudalanteriorcingulate,V,I,entorhinal,II/III,E,0,14.953487812212206,1.4953487812212207
caudalanteriorcingulate,V,I,entorhinal,II/III,I,0,-37.38371953053052,3.7383719530530524
caudalanteriorcingulate,V,I,entorhinal,IV,E,0,14.953487812212206,1.4953487812212207
caudalanteriorcingulate,V,I,entorhinal,IV,I,0,-37.38371953053052,3.7383719530530524
caudalanteriorcingulate,V,I,entorhinal,V,E,0,14.953487812212206,1.4953487812212207
caudalanteriorcingulate,V,I,entorhinal,V,I,0,-37.38371953053052,3.7383719530530524
caudalanteriorcingulate,V,I,entorhinal,VI,E,0,14.953487812212206,1.4953487812212207
caudalanteriorcingulate,V,I,entorhinal,VI,I,0,-37.38371953053052,3.7383719530530524
caudalanteriorcingulate,V,I,frontalpole,II/III,E,0,14.953487812212206,1.4953487812212207
caudalanteriorcingulate,V,I,frontalpole,II/III,I,0,-37.38371953053052,3.7383719530530524
caudalanteriorcingulate,V,I,frontalpole,IV,E,0,14.953487812212206,1.4953487812212207
caudalanteriorcingulate,V,I,frontalpole,IV,I,0,-37.38371953053052,3.7383719530530524
caudalanteriorcingulate,V,I,frontalpole,V,E,0,14.953487812212206,1.4953487812212207
caudalanteriorcingulate,V,I,frontalpole,V,I,0,-37.38371953053052,3.7383719530530524
caudalanteriorcingulate,V,I,frontalpole,VI,E,0,14.953487812212206,1.4953487812212207
caudalanteriorcingulate,V,I,frontalpole,VI,I,0,-37.38371953053052,3.7383719530530524
caudalanteriorcingulate,V,I,fusiform,II/III,E,0,14.953487812212206,1.4953487812212207
caudalanteriorcingulate,V,I,fusiform,II/III,I,0,-37.38371953053052,3.7383719530530524
caudalanteriorcingulate,V,I,fusiform,IV,E,0,14.953487812212206,1.4953487812212207
caudalanteriorcingulate,V,I,fusiform,IV,I,0,-37.38371953053052,3.7383719530530524
caudalanteriorcingulate,V,I,fusiform,V,E,0,14.953487812212206,1.4953487812212207
caudalanteriorcingulate,V,I,fusiform,V,I,0,-37.38371953053052,3.7383719530530524
caudalanteriorcingulate,V,I,fusiform,VI,E,0,14.953487812212206,1.4953487812212207
caudalanteriorcingulate,V,I,fusiform,VI,I,0,-37.38371953053052,3.7383719530530524
